date,county,state,fips,county2,cases,deaths
2020-07-27,Bingham,Idaho,16,11,172,2
2020-07-27,Blaine,Idaho,16,13,563,6
2020-07-27,Boise,Idaho,16,15,33,0
2020-07-27,Bonner,Idaho,16,17,135,0
2020-07-27,Bonneville,Idaho,16,19,548,1
2020-07-27,Boundary,Idaho,16,21,30,0
2020-07-27,Camas,Idaho,16,25,1,0
2020-07-27,Canyon,Idaho,16,27,4255,30
2020-07-27,Caribou,Idaho,16,29,23,0
2020-07-27,Cassia,Idaho,16,31,430,1
2020-07-27,Clearwater,Idaho,16,35,14,0
2020-07-27,Custer,Idaho,16,37,7,0
2020-07-27,Elmore,Idaho,16,39,152,3
2020-07-27,Franklin,Idaho,16,41,46,0
2020-07-27,Fremont,Idaho,16,43,37,0
2020-07-27,Gem,Idaho,16,45,128,0
2020-07-27,Gooding,Idaho,16,47,121,0
2020-07-27,Idaho,Idaho,16,49,25,0
2020-07-27,Jefferson,Idaho,16,51,97,1
2020-07-27,Jerome,Idaho,16,53,389,6
2020-07-27,Kootenai,Idaho,16,55,1339,6
2020-07-27,Latah,Idaho,16,57,74,0
2020-07-27,Lemhi,Idaho,16,59,8,0
2020-07-27,Lincoln,Idaho,16,63,49,0
2020-07-27,Madison,Idaho,16,65,118,0
2020-07-27,Minidoka,Idaho,16,67,397,1
2020-07-27,Nez Perce,Idaho,16,69,123,19
2020-07-27,Oneida,Idaho,16,71,9,0
2020-07-27,Owyhee,Idaho,16,73,193,0
2020-07-27,Payette,Idaho,16,75,288,2
2020-07-27,Power,Idaho,16,77,37,0
2020-07-27,Shoshone,Idaho,16,79,56,0
2020-07-27,Teton,Idaho,16,81,52,0
2020-07-27,Twin Falls,Idaho,16,83,1094,28
2020-07-27,Valley,Idaho,16,85,43,1
2020-07-27,Washington,Idaho,16,87,167,2
2020-07-27,Adams,Illinois,17,1,352,1
2020-07-27,Alexander,Illinois,17,3,35,0
2020-07-27,Bond,Illinois,17,5,40,2
2020-07-27,Boone,Illinois,17,7,695,23
2020-07-27,Brown,Illinois,17,9,12,0
2020-07-27,Bureau,Illinois,17,11,80,2
2020-07-27,Calhoun,Illinois,17,13,6,0
2020-07-27,Carroll,Illinois,17,15,35,2
2020-07-27,Cass,Illinois,17,17,173,11
2020-07-27,Champaign,Illinois,17,19,1419,18
2020-07-27,Christian,Illinois,17,21,80,5
2020-07-27,Clark,Illinois,17,23,59,0
2020-07-27,Clay,Illinois,17,25,10,0
2020-07-27,Clinton,Illinois,17,27,306,17
2020-07-27,Coles,Illinois,17,29,315,17
2020-07-27,Cook,Illinois,17,31,103008,4845
2020-07-27,Crawford,Illinois,17,33,30,0
2020-07-27,Cumberland,Illinois,17,35,39,2
2020-07-27,De Witt,Illinois,17,39,25,0
2020-07-27,DeKalb,Illinois,17,37,804,24
2020-07-27,Douglas,Illinois,17,41,96,1
2020-07-27,DuPage,Illinois,17,43,10953,509
2020-07-27,Edgar,Illinois,17,45,24,0
2020-07-27,Edwards,Illinois,17,47,6,0
2020-07-27,Effingham,Illinois,17,49,68,1
2020-07-27,Fayette,Illinois,17,51,43,3
2020-07-27,Ford,Illinois,17,53,37,1
2020-07-27,Franklin,Illinois,17,55,106,0
2020-07-27,Fulton,Illinois,17,57,24,0
2020-07-27,Gallatin,Illinois,17,59,37,0
2020-07-27,Greene,Illinois,17,61,17,0
2020-07-27,Grundy,Illinois,17,63,249,5
2020-07-27,Hamilton,Illinois,17,65,13,0
2020-07-27,Hancock,Illinois,17,67,27,1
2020-07-27,Hardin,Illinois,17,69,16,0
2020-07-27,Henderson,Illinois,17,71,9,0
2020-07-27,Henry,Illinois,17,73,173,1
2020-07-27,Iroquois,Illinois,17,75,219,5
2020-07-27,Jackson,Illinois,17,77,544,19
2020-07-27,Jasper,Illinois,17,79,49,7
2020-07-27,Jefferson,Illinois,17,81,162,17
2020-07-27,Jersey,Illinois,17,83,59,1
2020-07-27,Jo Daviess,Illinois,17,85,99,1
2020-07-27,Johnson,Illinois,17,87,50,0
2020-07-27,Kane,Illinois,17,89,8853,294
2020-07-27,Kankakee,Illinois,17,91,1681,66
2020-07-27,Kendall,Illinois,17,93,1274,23
2020-07-27,Knox,Illinois,17,95,223,1
2020-07-27,LaSalle,Illinois,17,99,419,18
2020-07-27,Lake,Illinois,17,97,11529,439
2020-07-27,Lawrence,Illinois,17,101,37,0
2020-07-27,Lee,Illinois,17,103,129,2
2020-07-27,Livingston,Illinois,17,105,74,2
2020-07-27,Logan,Illinois,17,107,65,0
2020-07-27,Macon,Illinois,17,115,377,22
2020-07-27,Macoupin,Illinois,17,117,112,3
2020-07-27,Madison,Illinois,17,119,1915,72
2020-07-27,Marion,Illinois,17,121,116,0
2020-07-27,Marshall,Illinois,17,123,17,0
2020-07-27,Mason,Illinois,17,125,40,0
2020-07-27,Massac,Illinois,17,127,31,0
2020-07-27,McDonough,Illinois,17,109,121,15
2020-07-27,McHenry,Illinois,17,111,2759,113
2020-07-27,McLean,Illinois,17,113,471,15
2020-07-27,Menard,Illinois,17,129,40,0
2020-07-27,Mercer,Illinois,17,131,48,0
2020-07-27,Monroe,Illinois,17,133,227,13
2020-07-27,Montgomery,Illinois,17,135,128,2
2020-07-27,Morgan,Illinois,17,137,160,5
2020-07-27,Moultrie,Illinois,17,139,47,0
2020-07-27,Ogle,Illinois,17,141,370,5
2020-07-27,Peoria,Illinois,17,143,1036,33
2020-07-27,Perry,Illinois,17,145,92,1
2020-07-27,Piatt,Illinois,17,147,35,0
2020-07-27,Pike,Illinois,17,149,11,0
2020-07-27,Pope,Illinois,17,151,7,0
2020-07-27,Pulaski,Illinois,17,153,89,0
2020-07-27,Putnam,Illinois,17,155,8,0
2020-07-27,Randolph,Illinois,17,157,409,7
2020-07-27,Richland,Illinois,17,159,12,0
2020-07-27,Rock Island,Illinois,17,161,1480,30
2020-07-27,Saline,Illinois,17,165,83,0
2020-07-27,Sangamon,Illinois,17,167,836,34
2020-07-27,Schuyler,Illinois,17,169,14,0
2020-07-27,Scott,Illinois,17,171,6,0
2020-07-27,Shelby,Illinois,17,173,40,1
2020-07-27,St. Clair,Illinois,17,163,3530,153
2020-07-27,Stark,Illinois,17,175,6,0
2020-07-27,Stephenson,Illinois,17,177,307,6
2020-07-27,Tazewell,Illinois,17,179,280,8
2020-07-27,Union,Illinois,17,181,273,21
2020-07-27,Vermilion,Illinois,17,183,180,2
2020-07-27,Wabash,Illinois,17,185,25,0
2020-07-27,Warren,Illinois,17,187,170,0
2020-07-27,Washington,Illinois,17,189,50,0
2020-07-27,Wayne,Illinois,17,191,32,1
2020-07-27,White,Illinois,17,193,48,0
2020-07-27,Whiteside,Illinois,17,195,294,16
2020-07-27,Will,Illinois,17,197,8148,338
2020-07-27,Williamson,Illinois,17,199,270,4
2020-07-27,Winnebago,Illinois,17,201,3539,118
2020-07-27,Woodford,Illinois,17,203,75,3
2020-07-27,Adams,Indiana,18,1,72,2
2020-07-27,Allen,Indiana,18,3,3401,162
2020-07-27,Bartholomew,Indiana,18,5,695,48
2020-07-27,Benton,Indiana,18,7,56,0
2020-07-27,Blackford,Indiana,18,9,53,2
2020-07-27,Boone,Indiana,18,11,602,48
2020-07-27,Brown,Indiana,18,13,64,1
2020-07-27,Carroll,Indiana,18,15,122,2
2020-07-27,Cass,Indiana,18,17,1722,10
2020-07-27,Clark,Indiana,18,19,939,52
2020-07-27,Clay,Indiana,18,21,83,5
2020-07-27,Clinton,Indiana,18,23,327,4
2020-07-27,Crawford,Indiana,18,25,41,1
2020-07-27,Daviess,Indiana,18,27,206,21
2020-07-27,DeKalb,Indiana,18,33,199,5
2020-07-27,Dearborn,Indiana,18,29,406,28
2020-07-27,Decatur,Indiana,18,31,299,35
2020-07-27,Delaware,Indiana,18,35,563,53
2020-07-27,Dubois,Indiana,18,37,558,10
2020-07-27,Elkhart,Indiana,18,39,4466,75
2020-07-27,Fayette,Indiana,18,41,195,7
2020-07-27,Floyd,Indiana,18,43,585,46
2020-07-27,Fountain,Indiana,18,45,55,2
2020-07-27,Franklin,Indiana,18,47,184,9
2020-07-27,Fulton,Indiana,18,49,119,1
2020-07-27,Gibson,Indiana,18,51,183,2
2020-07-27,Grant,Indiana,18,53,657,32
2020-07-27,Greene,Indiana,18,55,227,37
2020-07-27,Hamilton,Indiana,18,57,2281,110
2020-07-27,Hancock,Indiana,18,59,586,38
2020-07-27,Harrison,Indiana,18,61,254,24
2020-07-27,Hendricks,Indiana,18,63,1684,121
2020-07-27,Henry,Indiana,18,65,350,18
2020-07-27,Howard,Indiana,18,67,758,66
2020-07-27,Huntington,Indiana,18,69,117,3
2020-07-27,Jackson,Indiana,18,71,530,5
2020-07-27,Jasper,Indiana,18,73,189,2
2020-07-27,Jay,Indiana,18,75,80,0
2020-07-27,Jefferson,Indiana,18,77,144,2
2020-07-27,Jennings,Indiana,18,79,196,14
2020-07-27,Johnson,Indiana,18,81,1587,126
2020-07-27,Knox,Indiana,18,83,108,0
2020-07-27,Kosciusko,Indiana,18,85,785,12
2020-07-27,LaGrange,Indiana,18,87,526,10
2020-07-27,LaPorte,Indiana,18,91,762,29
2020-07-27,Lake,Indiana,18,89,6769,281
2020-07-27,Lawrence,Indiana,18,93,298,28
2020-07-27,Madison,Indiana,18,95,781,75
2020-07-27,Marion,Indiana,18,97,13953,760
2020-07-27,Marshall,Indiana,18,99,712,19
2020-07-27,Martin,Indiana,18,101,39,0
2020-07-27,Miami,Indiana,18,103,239,2
2020-07-27,Monroe,Indiana,18,105,606,32
2020-07-27,Montgomery,Indiana,18,107,321,22
2020-07-27,Morgan,Indiana,18,109,405,34
2020-07-27,Newton,Indiana,18,111,106,11
2020-07-27,Noble,Indiana,18,113,606,29
2020-07-27,Ohio,Indiana,18,115,36,3
2020-07-27,Orange,Indiana,18,117,160,26
2020-07-27,Owen,Indiana,18,119,70,1
2020-07-27,Parke,Indiana,18,121,43,0
2020-07-27,Perry,Indiana,18,123,174,13
2020-07-27,Pike,Indiana,18,125,26,0
2020-07-27,Porter,Indiana,18,127,1068,40
2020-07-27,Posey,Indiana,18,129,145,0
2020-07-27,Pulaski,Indiana,18,131,71,1
2020-07-27,Putnam,Indiana,18,133,213,8
2020-07-27,Randolph,Indiana,18,135,121,4
2020-07-27,Ripley,Indiana,18,137,177,7
2020-07-27,Rush,Indiana,18,139,105,4
2020-07-27,Scott,Indiana,18,143,227,11
2020-07-27,Shelby,Indiana,18,145,773,32
2020-07-27,Spencer,Indiana,18,147,107,1
2020-07-27,St. Joseph,Indiana,18,141,2841,81
2020-07-27,Starke,Indiana,18,149,153,5
2020-07-27,Steuben,Indiana,18,151,186,3
2020-07-27,Sullivan,Indiana,18,153,69,1
2020-07-27,Switzerland,Indiana,18,155,40,0
2020-07-27,Tippecanoe,Indiana,18,157,982,12
2020-07-27,Tipton,Indiana,18,159,84,3
2020-07-27,Union,Indiana,18,161,46,0
2020-07-27,Vanderburgh,Indiana,18,163,1461,7
2020-07-27,Vermillion,Indiana,18,165,23,0
2020-07-27,Vigo,Indiana,18,167,376,10
2020-07-27,Wabash,Indiana,18,169,148,3
2020-07-27,Warren,Indiana,18,171,20,1
2020-07-27,Warrick,Indiana,18,173,433,31
2020-07-27,Washington,Indiana,18,175,88,1
2020-07-27,Wayne,Indiana,18,177,502,7
2020-07-27,Wells,Indiana,18,179,134,1
2020-07-27,White,Indiana,18,181,327,10
2020-07-27,Whitley,Indiana,18,183,137,6
2020-07-27,Adair,Iowa,19,1,20,0
2020-07-27,Adams,Iowa,19,3,13,0
2020-07-27,Allamakee,Iowa,19,5,146,4
2020-07-27,Appanoose,Iowa,19,7,36,3
2020-07-27,Audubon,Iowa,19,9,25,1
2020-07-27,Benton,Iowa,19,11,117,1
2020-07-27,Black Hawk,Iowa,19,13,2868,62
2020-07-27,Boone,Iowa,19,15,218,1
2020-07-27,Bremer,Iowa,19,17,166,7
2020-07-27,Buchanan,Iowa,19,19,91,1
2020-07-27,Buena Vista,Iowa,19,21,1776,12
2020-07-27,Butler,Iowa,19,23,99,2
2020-07-27,Calhoun,Iowa,19,25,75,2
2020-07-27,Carroll,Iowa,19,27,168,1
2020-07-27,Cass,Iowa,19,29,37,0
2020-07-27,Cedar,Iowa,19,31,109,1
2020-07-27,Cerro Gordo,Iowa,19,33,552,16
2020-07-27,Cherokee,Iowa,19,35,96,1
2020-07-27,Chickasaw,Iowa,19,37,47,0
2020-07-27,Clarke,Iowa,19,39,161,3
2020-07-27,Clay,Iowa,19,41,166,1
2020-07-27,Clayton,Iowa,19,43,82,3
2020-07-27,Clinton,Iowa,19,45,243,2
2020-07-27,Crawford,Iowa,19,47,699,3
2020-07-27,Dallas,Iowa,19,49,1674,34
2020-07-27,Davis,Iowa,19,51,48,1
2020-07-27,Decatur,Iowa,19,53,17,0
2020-07-27,Delaware,Iowa,19,55,79,1
2020-07-27,Des Moines,Iowa,19,57,131,2
2020-07-27,Dickinson,Iowa,19,59,359,4
2020-07-27,Dubuque,Iowa,19,61,1368,26
2020-07-27,Emmet,Iowa,19,63,145,1
2020-07-27,Fayette,Iowa,19,65,71,0
2020-07-27,Floyd,Iowa,19,67,95,2
2020-07-27,Franklin,Iowa,19,69,173,3
2020-07-27,Fremont,Iowa,19,71,23,0
2020-07-27,Greene,Iowa,19,73,37,0
2020-07-27,Grundy,Iowa,19,75,65,1
2020-07-27,Guthrie,Iowa,19,77,122,5
2020-07-27,Hamilton,Iowa,19,79,226,1
2020-07-27,Hancock,Iowa,19,81,105,2
2020-07-27,Hardin,Iowa,19,83,138,0
2020-07-27,Harrison,Iowa,19,85,84,0
2020-07-27,Henry,Iowa,19,87,105,3
2020-07-27,Howard,Iowa,19,89,47,0
2020-07-27,Humboldt,Iowa,19,91,82,1
2020-07-27,Ida,Iowa,19,93,28,0
2020-07-27,Iowa,Iowa,19,95,77,1
2020-07-27,Jackson,Iowa,19,97,126,0
2020-07-27,Jasper,Iowa,19,99,439,23
2020-07-27,Jefferson,Iowa,19,101,71,0
2020-07-27,Johnson,Iowa,19,103,1766,12
2020-07-27,Jones,Iowa,19,105,111,1
2020-07-27,Keokuk,Iowa,19,107,27,1
2020-07-27,Kossuth,Iowa,19,109,72,0
2020-07-27,Lee,Iowa,19,111,77,2
2020-07-27,Linn,Iowa,19,113,1851,87
2020-07-27,Louisa,Iowa,19,115,373,13
2020-07-27,Lucas,Iowa,19,117,40,4
2020-07-27,Lyon,Iowa,19,119,90,0
2020-07-27,Madison,Iowa,19,121,87,2
2020-07-27,Mahaska,Iowa,19,123,132,17
2020-07-27,Marion,Iowa,19,125,137,0
2020-07-27,Marshall,Iowa,19,127,1310,23
2020-07-27,Mills,Iowa,19,129,71,0
2020-07-27,Mitchell,Iowa,19,131,75,0
2020-07-27,Monona,Iowa,19,133,87,0
2020-07-27,Monroe,Iowa,19,135,65,7
2020-07-27,Montgomery,Iowa,19,137,38,2
2020-07-27,Muscatine,Iowa,19,139,772,46
2020-07-27,O'Brien,Iowa,19,141,112,1
2020-07-27,Osceola,Iowa,19,143,75,0
2020-07-27,Page,Iowa,19,145,56,0
2020-07-27,Palo Alto,Iowa,19,147,64,0
2020-07-27,Plymouth,Iowa,19,149,416,8
2020-07-27,Pocahontas,Iowa,19,151,112,1
2020-07-27,Polk,Iowa,19,153,9109,193
2020-07-27,Pottawattamie,Iowa,19,155,1049,19
2020-07-27,Poweshiek,Iowa,19,157,123,8
2020-07-27,Ringgold,Iowa,19,159,21,1
2020-07-27,Sac,Iowa,19,161,76,0
2020-07-27,Scott,Iowa,19,163,1491,11
2020-07-27,Shelby,Iowa,19,165,135,0
2020-07-27,Sioux,Iowa,19,167,563,1
2020-07-27,Story,Iowa,19,169,1055,11
2020-07-27,Tama,Iowa,19,171,521,29
2020-07-27,Taylor,Iowa,19,173,93,0
2020-07-27,Union,Iowa,19,175,64,1
2020-07-27,Van Buren,Iowa,19,177,24,1
2020-07-27,Wapello,Iowa,19,179,796,31
2020-07-27,Warren,Iowa,19,181,474,1
2020-07-27,Washington,Iowa,19,183,280,9
2020-07-27,Wayne,Iowa,19,185,14,1
2020-07-27,Webster,Iowa,19,187,654,5
2020-07-27,Winnebago,Iowa,19,189,69,0
2020-07-27,Winneshiek,Iowa,19,191,71,1
2020-07-27,Woodbury,Iowa,19,193,3569,47
2020-07-27,Worth,Iowa,19,195,51,0
2020-07-27,Wright,Iowa,19,197,431,1
2020-07-27,Allen,Kansas,20,1,14,0
2020-07-27,Anderson,Kansas,20,3,25,0
2020-07-27,Atchison,Kansas,20,5,59,0
2020-07-27,Barber,Kansas,20,7,4,0
2020-07-27,Barton,Kansas,20,9,95,3
2020-07-27,Bourbon,Kansas,20,11,66,1
2020-07-27,Brown,Kansas,20,13,27,0
2020-07-27,Butler,Kansas,20,15,187,0
2020-07-27,Chase,Kansas,20,17,6,0
2020-07-27,Chautauqua,Kansas,20,19,5,0
2020-07-27,Cherokee,Kansas,20,21,69,1
2020-07-27,Cheyenne,Kansas,20,23,2,0
2020-07-27,Clark,Kansas,20,25,41,1
2020-07-27,Clay,Kansas,20,27,17,2
2020-07-27,Cloud,Kansas,20,29,28,0
2020-07-27,Coffey,Kansas,20,31,65,8
2020-07-27,Comanche,Kansas,20,33,3,0
2020-07-27,Cowley,Kansas,20,35,140,2
2020-07-27,Crawford,Kansas,20,37,373,1
2020-07-27,Decatur,Kansas,20,39,6,0
2020-07-27,Dickinson,Kansas,20,41,39,1
2020-07-27,Doniphan,Kansas,20,43,40,0
2020-07-27,Douglas,Kansas,20,45,616,2
2020-07-27,Edwards,Kansas,20,47,9,0
2020-07-27,Elk,Kansas,20,49,1,0
2020-07-27,Ellis,Kansas,20,51,115,1
2020-07-27,Ellsworth,Kansas,20,53,16,0
2020-07-27,Finney,Kansas,20,55,1688,10
2020-07-27,Ford,Kansas,20,57,2075,10
2020-07-27,Franklin,Kansas,20,59,142,1
2020-07-27,Geary,Kansas,20,61,176,1
2020-07-27,Gove,Kansas,20,63,3,0
2020-07-27,Graham,Kansas,20,65,16,0
2020-07-27,Grant,Kansas,20,67,88,2
2020-07-27,Gray,Kansas,20,69,54,0
2020-07-27,Greeley,Kansas,20,71,3,0
2020-07-27,Greenwood,Kansas,20,73,14,0
2020-07-27,Hamilton,Kansas,20,75,39,0
2020-07-27,Harper,Kansas,20,77,8,0
2020-07-27,Harvey,Kansas,20,79,143,3
2020-07-27,Haskell,Kansas,20,81,38,0
2020-07-27,Hodgeman,Kansas,20,83,11,0
2020-07-27,Jackson,Kansas,20,85,136,1
2020-07-27,Jefferson,Kansas,20,87,51,0
2020-07-27,Jewell,Kansas,20,89,8,0
2020-07-27,Johnson,Kansas,20,91,4643,94
2020-07-27,Kearny,Kansas,20,93,54,1
2020-07-27,Kingman,Kansas,20,95,7,0
2020-07-27,Kiowa,Kansas,20,97,6,0
2020-07-27,Labette,Kansas,20,99,110,0
2020-07-27,Lane,Kansas,20,101,5,0
2020-07-27,Leavenworth,Kansas,20,103,1392,7
2020-07-27,Lincoln,Kansas,20,105,6,0
2020-07-27,Linn,Kansas,20,107,28,0
2020-07-27,Logan,Kansas,20,109,2,0
2020-07-27,Lyon,Kansas,20,111,620,8
2020-07-27,Marion,Kansas,20,115,46,1
2020-07-27,Marshall,Kansas,20,117,8,0
2020-07-27,McPherson,Kansas,20,113,126,0
2020-07-27,Meade,Kansas,20,119,43,0
2020-07-27,Miami,Kansas,20,121,108,0
2020-07-27,Mitchell,Kansas,20,123,26,0
2020-07-27,Montgomery,Kansas,20,125,132,4
2020-07-27,Morris,Kansas,20,127,7,0
2020-07-27,Morton,Kansas,20,129,9,2
2020-07-27,Nemaha,Kansas,20,131,44,0
2020-07-27,Neosho,Kansas,20,133,49,0
2020-07-27,Ness,Kansas,20,135,5,0
2020-07-27,Norton,Kansas,20,137,22,0
2020-07-27,Osage,Kansas,20,139,33,0
2020-07-27,Osborne,Kansas,20,141,3,0
2020-07-27,Ottawa,Kansas,20,143,30,0
2020-07-27,Pawnee,Kansas,20,145,7,0
2020-07-27,Phillips,Kansas,20,147,44,7
2020-07-27,Pottawatomie,Kansas,20,149,107,0
2020-07-27,Pratt,Kansas,20,151,32,0
2020-07-27,Reno,Kansas,20,155,214,1
2020-07-27,Republic,Kansas,20,157,26,0
2020-07-27,Rice,Kansas,20,159,22,0
2020-07-27,Riley,Kansas,20,161,426,4
2020-07-27,Rooks,Kansas,20,163,15,0
2020-07-27,Rush,Kansas,20,165,5,0
2020-07-27,Russell,Kansas,20,167,8,0
2020-07-27,Saline,Kansas,20,169,327,4
2020-07-27,Scott,Kansas,20,171,25,0
2020-07-27,Sedgwick,Kansas,20,173,3816,36
2020-07-27,Seward,Kansas,20,175,1160,4
2020-07-27,Shawnee,Kansas,20,177,1324,19
2020-07-27,Sheridan,Kansas,20,179,7,0
2020-07-27,Sherman,Kansas,20,181,10,0
2020-07-27,Smith,Kansas,20,183,3,0
2020-07-27,Stafford,Kansas,20,185,2,0
2020-07-27,Stanton,Kansas,20,187,21,0
2020-07-27,Stevens,Kansas,20,189,42,0
2020-07-27,Sumner,Kansas,20,191,92,3
2020-07-27,Thomas,Kansas,20,193,26,0
2020-07-27,Trego,Kansas,20,195,3,0
2020-07-27,Wabaunsee,Kansas,20,197,39,0
2020-07-27,Washington,Kansas,20,201,2,0
2020-07-27,Wichita,Kansas,20,203,2,0
2020-07-27,Wilson,Kansas,20,205,9,0
2020-07-27,Woodson,Kansas,20,207,11,0
2020-07-27,Wyandotte,Kansas,20,209,4287,92
2020-07-27,Adair,Kentucky,21,1,198,19
2020-07-27,Allen,Kentucky,21,3,211,8
2020-07-27,Anderson,Kentucky,21,5,51,1
2020-07-27,Ballard,Kentucky,21,7,28,0
2020-07-27,Barren,Kentucky,21,9,262,2
2020-07-27,Bath,Kentucky,21,11,29,1
2020-07-27,Bell,Kentucky,21,13,234,2
2020-07-27,Boone,Kentucky,21,15,934,24
2020-07-27,Bourbon,Kentucky,21,17,64,1
2020-07-27,Boyd,Kentucky,21,19,146,3
2020-07-27,Boyle,Kentucky,21,21,108,0
2020-07-27,Bracken,Kentucky,21,23,27,0
2020-07-27,Breathitt,Kentucky,21,25,20,0
2020-07-27,Breckinridge,Kentucky,21,27,43,2
2020-07-27,Bullitt,Kentucky,21,29,267,4
2020-07-27,Butler,Kentucky,21,31,286,16
2020-07-27,Caldwell,Kentucky,21,33,42,0
2020-07-27,Calloway,Kentucky,21,35,155,2
2020-07-27,Campbell,Kentucky,21,37,463,13
2020-07-27,Carlisle,Kentucky,21,39,17,1
2020-07-27,Carroll,Kentucky,21,41,134,2
2020-07-27,Carter,Kentucky,21,43,80,1
2020-07-27,Casey,Kentucky,21,45,154,9
2020-07-27,Christian,Kentucky,21,47,485,5
2020-07-27,Clark,Kentucky,21,49,132,7
2020-07-27,Clay,Kentucky,21,51,134,4
2020-07-27,Clinton,Kentucky,21,53,21,0
2020-07-27,Crittenden,Kentucky,21,55,23,1
2020-07-27,Cumberland,Kentucky,21,57,35,0
2020-07-27,Daviess,Kentucky,21,59,655,7
2020-07-27,Edmonson,Kentucky,21,61,87,12
2020-07-27,Elliott,Kentucky,21,63,7,0
2020-07-27,Estill,Kentucky,21,65,10,0
2020-07-27,Fayette,Kentucky,21,67,2856,45
2020-07-27,Fleming,Kentucky,21,69,45,0
2020-07-27,Floyd,Kentucky,21,71,75,1
2020-07-27,Franklin,Kentucky,21,73,216,5
2020-07-27,Fulton,Kentucky,21,75,41,1
2020-07-27,Gallatin,Kentucky,21,77,77,8
2020-07-27,Garrard,Kentucky,21,79,59,0
2020-07-27,Grant,Kentucky,21,81,86,5
2020-07-27,Graves,Kentucky,21,83,435,21
2020-07-27,Grayson,Kentucky,21,85,166,11
2020-07-27,Green,Kentucky,21,87,29,1
2020-07-27,Greenup,Kentucky,21,89,69,0
2020-07-27,Hancock,Kentucky,21,91,42,0
2020-07-27,Hardin,Kentucky,21,93,467,8
2020-07-27,Harlan,Kentucky,21,95,163,3
2020-07-27,Harrison,Kentucky,21,97,110,0
2020-07-27,Hart,Kentucky,21,99,84,0
2020-07-27,Henderson,Kentucky,21,101,284,4
2020-07-27,Henry,Kentucky,21,103,74,2
2020-07-27,Hickman,Kentucky,21,105,16,0
2020-07-27,Hopkins,Kentucky,21,107,375,35
2020-07-27,Jackson,Kentucky,21,109,127,14
2020-07-27,Jefferson,Kentucky,21,111,6320,236
2020-07-27,Jessamine,Kentucky,21,113,242,0
2020-07-27,Johnson,Kentucky,21,115,26,0
2020-07-27,Kenton,Kentucky,21,117,1201,38
2020-07-27,Knott,Kentucky,21,119,32,0
2020-07-27,Knox,Kentucky,21,121,167,8
2020-07-27,Larue,Kentucky,21,123,54,1
2020-07-27,Laurel,Kentucky,21,125,322,4
2020-07-27,Lawrence,Kentucky,21,127,27,0
2020-07-27,Lee,Kentucky,21,129,3,0
2020-07-27,Leslie,Kentucky,21,131,21,0
2020-07-27,Letcher,Kentucky,21,133,37,0
2020-07-27,Lewis,Kentucky,21,135,29,0
2020-07-27,Lincoln,Kentucky,21,137,84,1
2020-07-27,Livingston,Kentucky,21,139,32,1
2020-07-27,Logan,Kentucky,21,141,295,22
2020-07-27,Lyon,Kentucky,21,143,28,3
2020-07-27,Madison,Kentucky,21,151,312,1
2020-07-27,Magoffin,Kentucky,21,153,14,0
2020-07-27,Marion,Kentucky,21,155,92,0
2020-07-27,Marshall,Kentucky,21,157,112,2
2020-07-27,Martin,Kentucky,21,159,26,0
2020-07-27,Mason,Kentucky,21,161,46,1
2020-07-27,McCracken,Kentucky,21,145,296,3
2020-07-27,McCreary,Kentucky,21,147,27,0
2020-07-27,McLean,Kentucky,21,149,38,0
2020-07-27,Meade,Kentucky,21,163,72,2
2020-07-27,Menifee,Kentucky,21,165,24,0
2020-07-27,Mercer,Kentucky,21,167,37,0
2020-07-27,Metcalfe,Kentucky,21,169,28,2
2020-07-27,Monroe,Kentucky,21,171,83,2
2020-07-27,Montgomery,Kentucky,21,173,97,0
2020-07-27,Morgan,Kentucky,21,175,28,0
2020-07-27,Muhlenberg,Kentucky,21,177,620,9
2020-07-27,Nelson,Kentucky,21,179,177,2
2020-07-27,Nicholas,Kentucky,21,181,20,0
2020-07-27,Ohio,Kentucky,21,183,333,5
2020-07-27,Oldham,Kentucky,21,185,497,9
2020-07-27,Owen,Kentucky,21,187,29,0
2020-07-27,Owsley,Kentucky,21,189,6,0
2020-07-27,Pendleton,Kentucky,21,191,32,0
2020-07-27,Perry,Kentucky,21,193,158,2
2020-07-27,Pike,Kentucky,21,195,194,3
2020-07-27,Powell,Kentucky,21,197,38,0
2020-07-27,Pulaski,Kentucky,21,199,240,2
2020-07-27,Robertson,Kentucky,21,201,2,0
2020-07-27,Rockcastle,Kentucky,21,203,47,0
2020-07-27,Rowan,Kentucky,21,205,58,0
2020-07-27,Russell,Kentucky,21,207,99,5
2020-07-27,Scott,Kentucky,21,209,262,0
2020-07-27,Shelby,Kentucky,21,211,663,22
2020-07-27,Simpson,Kentucky,21,213,124,5
2020-07-27,Spencer,Kentucky,21,215,77,0
2020-07-27,Taylor,Kentucky,21,217,94,1
2020-07-27,Todd,Kentucky,21,219,31,0
2020-07-27,Trigg,Kentucky,21,221,45,0
2020-07-27,Trimble,Kentucky,21,223,27,0
2020-07-27,Union,Kentucky,21,225,49,0
2020-07-27,Warren,Kentucky,21,227,2244,21
2020-07-27,Washington,Kentucky,21,229,49,0
2020-07-27,Wayne,Kentucky,21,231,52,0
2020-07-27,Webster,Kentucky,21,233,74,1
2020-07-27,Whitley,Kentucky,21,235,96,1
2020-07-27,Wolfe,Kentucky,21,237,8,0
2020-07-27,Woodford,Kentucky,21,239,115,0
2020-07-27,Acadia,Louisiana,22,1,2215,63
